playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478438,2025,Tommy Novak,PIT,C,other,6,206.0,6.0,1.61,0.15,0.39,0.17,0.55,0.17,0.48,25.0,0.75,0.18,0.05,0.11,0.02,0.42,0.21,0.18,0.18,0.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.2,0.2,0.2,6.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,930.0,0.0,0.0,0.0,0.0,0.75,0.18,0.18,0.18,0.18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.2,0.2,0.2,3.44,1.05,1.05,1.05,1.05,3.0,2.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,0.15,0.0,0.9,0.0,0.0,1.0,5.0,5.0,5.0,0.05,0.0,0.0,1.09,1.09,1.09,2.07,3.28,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2025,Tommy Novak,PIT,C,all,6,5030.0,127.0,2.45,0.52,0.5,0.59,0.55,0.58,0.55,46.0,10.24,0.96,0.73,2.55,0.38,6.04,4.33,0.93,0.97,0.93,1.0,1.0,7.0,8.0,0.0,15.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,8.0,7.0,15.0,0.0,0.0,26.0,6.0,0.0,3.0,11.0,4.0,0.0,0.42,0.55,0.0,0.0,0.0,0.0,15.05,15.0,15.06,1.0,0.17,0.14,0.14,0.99,0.99,0.95,127.0,20.0,5.0,11.0,91.0,19.0,17.0,20.0,71.0,26.0,24.0,17622.0,0.0,0.0,0.0,1.0,47.71,4.17,3.98,4.22,4.03,33.0,36.0,20.0,89.0,2.0,8.0,1.0,58.0,5.0,6.0,1.79,0.72,1.65,1.0,0.0,1.0,89.67,69.0,69.44,0.75,0.79,0.79,4.13,4.17,4.0,34.95,3.81,3.75,3.77,3.72,34.0,15.0,14.0,63.0,5.0,4.0,0.0,36.0,9.0,4.0,1.0,1.14,1.66,3.0,1.0,1.0,63.13,49.0,48.96,0.47,0.74,0.74,3.54,3.55,3.52,14.41,14.13,305.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2025,Tommy Novak,PIT,C,5on5,6,4348.0,109.0,2.45,0.48,0.55,0.57,0.59,0.58,0.58,37.0,8.0,0.61,0.58,2.08,0.31,4.9,3.51,0.6,0.62,0.61,1.0,0.0,5.0,7.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,5.0,12.0,0.0,0.0,22.0,6.0,0.0,3.0,10.0,2.0,0.0,0.38,0.23,0.0,0.0,0.0,0.0,12.05,12.0,12.06,1.0,0.12,0.14,0.14,0.59,0.59,0.59,109.0,16.0,3.0,9.0,81.0,19.0,15.0,16.0,59.0,22.0,22.0,13410.0,0.0,0.0,0.0,1.0,38.79,2.34,2.28,2.4,2.33,26.0,31.0,16.0,73.0,1.0,6.0,1.0,52.0,3.0,2.0,1.49,0.4,0.45,1.0,0.0,0.0,73.67,57.0,57.44,0.54,0.52,0.52,2.35,2.4,2.36,29.18,2.51,2.46,2.48,2.43,28.0,13.0,14.0,55.0,3.0,4.0,0.0,30.0,8.0,3.0,0.8,0.95,0.76,3.0,0.0,0.0,55.13,41.0,40.96,0.4,0.74,0.74,2.17,2.18,2.16,9.06,7.54,238.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2025,Tommy Novak,PIT,C,4on5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478438,2025,Tommy Novak,PIT,C,5on4,6,476.0,12.0,2.45,0.87,0.63,0.83,0.77,0.79,0.77,41.0,1.48,0.17,0.1,0.36,0.05,0.72,0.6,0.14,0.17,0.14,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03,0.14,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.0,0.0,0.2,0.2,0.17,12.0,2.0,1.0,2.0,7.0,0.0,0.0,3.0,9.0,2.0,0.0,1451.0,0.0,0.0,0.0,0.0,8.17,1.65,1.51,1.65,1.51,6.0,5.0,4.0,15.0,1.0,2.0,0.0,6.0,1.0,4.0,0.3,0.14,1.21,0.0,0.0,1.0,15.0,11.0,11.0,0.2,0.27,0.27,1.58,1.58,1.44,2.32,0.24,0.24,0.24,0.24,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.06,0.19,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.27,0.27,0.27,2.2,1.28,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8482177,2025,Marat Khusnutdinov,BOS,C,other,6,161.0,5.0,0.11,0.09,0.37,0.25,0.41,0.25,0.41,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,784.0,0.0,0.0,0.0,0.0,0.73,0.07,0.07,0.07,0.07,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.09,0.09,0.09,2.0,0.7,0.7,0.7,0.7,2.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.07,0.0,0.64,0.0,0.0,0.0,6.0,3.0,3.0,0.03,0.0,0.0,0.73,0.73,0.73,2.75,4.77,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8482177,2025,Marat Khusnutdinov,BOS,C,all,6,5569.0,129.0,0.49,0.38,0.44,0.43,0.46,0.39,0.46,39.0,5.87,0.75,0.5,1.26,0.17,2.45,1.87,0.73,0.78,0.75,0.0,0.0,3.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,7.0,1.0,2.0,5.0,24.0,2.0,7.0,3.0,3.0,1.0,0.12,0.33,0.31,0.0,0.0,0.0,8.13,7.0,7.08,2.0,0.11,0.0,0.0,0.86,0.89,0.87,129.0,15.0,17.0,23.0,74.0,11.0,23.0,17.0,78.0,5.0,3.0,16585.0,2.0,0.0,0.0,4.0,37.73,3.21,3.1,3.19,3.09,29.0,23.0,26.0,78.0,2.0,5.0,0.0,40.0,10.0,2.0,1.4,1.26,0.55,0.0,2.0,0.0,76.4,52.0,51.04,0.54,0.66,0.66,3.09,3.07,3.01,60.39,5.15,5.01,5.21,5.07,53.0,30.0,21.0,104.0,4.0,7.0,0.0,64.0,16.0,3.0,1.68,2.17,1.29,1.0,2.0,1.0,105.78,83.0,84.53,1.1,0.68,0.68,5.57,5.63,5.5,12.86,16.53,256.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0
8482177,2025,Marat Khusnutdinov,BOS,C,5on5,6,4283.0,96.0,0.49,0.53,0.46,0.54,0.45,0.5,0.44,44.0,5.87,0.75,0.5,1.26,0.17,2.45,1.87,0.73,0.78,0.75,0.0,0.0,3.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,7.0,0.0,0.0,2.0,22.0,2.0,6.0,3.0,3.0,1.0,0.12,0.33,0.31,0.0,0.0,0.0,8.13,7.0,7.08,1.0,0.11,0.0,0.0,0.86,0.89,0.87,96.0,12.0,9.0,19.0,56.0,9.0,11.0,14.0,62.0,2.0,3.0,12558.0,0.0,0.0,0.0,2.0,35.51,3.09,2.99,3.07,2.97,26.0,23.0,21.0,70.0,2.0,5.0,0.0,37.0,10.0,2.0,1.28,1.26,0.55,0.0,2.0,0.0,68.4,49.0,48.04,0.5,0.66,0.66,2.93,2.92,2.85,35.43,2.73,2.7,2.8,2.76,29.0,20.0,11.0,60.0,4.0,4.0,0.0,38.0,10.0,1.0,1.08,1.39,0.26,1.0,2.0,1.0,61.78,49.0,50.53,0.47,0.48,0.48,2.73,2.79,2.75,7.44,8.61,180.0,224.0,0.06,0.0,3.0,1.0,2.0,0.0
8482177,2025,Marat Khusnutdinov,BOS,C,4on5,6,982.0,24.0,0.49,0.0,0.18,0.0,0.23,0.0,0.23,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,2.0,14.0,0.0,9.0,3.0,12.0,2.0,0.0,1774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,1.71,1.61,1.71,1.61,22.0,9.0,7.0,38.0,0.0,3.0,0.0,24.0,6.0,1.0,0.54,0.78,0.39,0.0,0.0,0.0,38.0,31.0,31.0,0.61,0.2,0.2,2.11,2.11,2.02,0.62,2.75,13.0,43.0,0.06,0.0,1.0,0.0,1.0,0.0
8482177,2025,Marat Khusnutdinov,BOS,C,5on4,6,143.0,4.0,0.21,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,337.0,2.0,0.0,0.0,0.0,1.49,0.05,0.05,0.05,0.05,2.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.02,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475722,2025,Jason Zucker,BUF,L,other,13,533.0,6.0,3.25,0.41,0.51,0.72,0.46,0.6,0.45,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,11.1,1.9,1.85,1.9,1.85,11.0,4.0,13.0,28.0,1.0,2.0,0.0,9.0,4.0,2.0,0.35,0.48,1.06,0.0,0.0,1.0,28.0,15.0,15.0,0.27,0.49,0.49,1.68,1.68,1.66,7.83,2.73,2.57,2.73,2.57,5.0,5.0,1.0,11.0,0.0,1.0,0.0,4.0,3.0,3.0,0.19,0.45,2.09,0.0,0.0,0.0,11.0,10.0,10.0,0.14,0.17,0.17,2.7,2.7,2.54,3.23,3.08,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8475722,2025,Jason Zucker,BUF,L,all,13,11345.0,253.0,4.93,0.6,0.53,0.63,0.5,0.62,0.51,97.0,30.48,3.39,2.78,7.42,1.02,15.59,9.81,3.27,3.35,3.24,2.0,0.0,18.0,22.0,11.0,51.0,4.0,2.0,5.0,0.0,2.0,0.0,18.0,13.0,16.0,38.0,2.0,4.0,1.0,20.0,1.0,15.0,25.0,14.0,1.0,0.72,1.87,0.79,1.0,0.0,1.0,51.32,40.0,39.98,5.0,0.64,0.68,0.46,3.57,3.54,3.45,253.0,55.0,21.0,33.0,144.0,50.0,36.0,42.0,125.0,1.0,8.0,36691.0,4.0,6.0,3.0,5.0,146.77,14.35,13.75,14.31,13.71,119.0,79.0,70.0,268.0,8.0,18.0,0.0,136.0,53.0,9.0,4.3,6.32,3.73,4.0,2.0,2.0,268.61,198.0,197.99,2.59,2.76,2.76,14.18,14.14,13.71,87.75,9.58,9.19,9.8,9.4,79.0,40.0,41.0,160.0,10.0,9.0,2.0,84.0,29.0,6.0,2.81,3.91,2.86,2.0,8.0,0.0,161.67,119.0,120.67,1.19,1.13,1.13,9.64,9.8,9.5,35.9,31.93,586.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0
8475722,2025,Jason Zucker,BUF,L,5on5,13,8316.0,215.0,4.93,0.53,0.53,0.53,0.54,0.54,0.54,117.0,20.37,1.82,1.53,5.33,0.72,10.97,7.63,1.79,1.79,1.76,1.0,0.0,10.0,18.0,11.0,39.0,2.0,1.0,3.0,0.0,2.0,0.0,11.0,11.0,9.0,27.0,2.0,4.0,1.0,16.0,1.0,13.0,19.0,9.0,0.0,0.62,1.2,0.0,1.0,0.0,0.0,39.32,28.0,27.98,5.0,0.32,0.59,0.24,1.89,1.87,1.85,215.0,30.0,21.0,30.0,134.0,38.0,36.0,32.0,109.0,1.0,5.0,28436.0,4.0,6.0,3.0,5.0,85.92,7.16,6.96,7.12,6.92,61.0,56.0,41.0,158.0,5.0,10.0,0.0,84.0,29.0,4.0,2.68,3.5,0.99,4.0,1.0,0.0,158.61,117.0,116.99,1.16,1.51,1.51,6.8,6.76,6.67,73.83,6.46,6.24,6.68,6.45,66.0,35.0,38.0,139.0,9.0,8.0,2.0,73.0,25.0,3.0,2.38,3.31,0.77,1.0,8.0,0.0,140.67,101.0,102.67,1.0,0.96,0.96,6.5,6.66,6.51,21.02,18.38,473.0,408.0,0.11,0.03,3.0,3.0,2.0,2.0
8475722,2025,Jason Zucker,BUF,L,4on5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475722,2025,Jason Zucker,BUF,L,5on4,13,2496.0,32.0,4.85,0.92,0.93,0.89,0.84,0.89,0.85,44.0,10.11,1.56,1.25,2.09,0.3,4.62,2.18,1.48,1.56,1.48,1.0,0.0,8.0,4.0,0.0,12.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,7.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,5.0,1.0,0.1,0.67,0.79,0.0,0.0,1.0,12.0,12.0,12.0,0.0,0.32,0.09,0.21,1.67,1.67,1.6,32.0,22.0,0.0,3.0,7.0,9.0,0.0,9.0,14.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,48.87,4.7,4.35,4.7,4.35,46.0,19.0,15.0,80.0,2.0,6.0,0.0,43.0,20.0,2.0,1.27,2.34,1.09,0.0,1.0,1.0,80.0,65.0,65.0,1.15,0.76,0.76,5.09,5.09,4.79,6.08,0.39,0.39,0.39,0.39,8.0,0.0,2.0,10.0,1.0,0.0,0.0,7.0,1.0,0.0,0.24,0.15,0.0,1.0,0.0,0.0,10.0,8.0,8.0,0.05,0.0,0.0,0.44,0.44,0.44,7.26,0.51,53.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
8475218,2025,Mattias Ekholm,EDM,D,other,6,401.0,5.0,2.5,0.17,0.13,0.44,0.4,0.4,0.38,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,2.9,0.4,0.35,0.4,0.35,3.0,1.0,4.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.04,0.36,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.07,0.0,0.0,0.46,0.46,0.41,4.55,1.99,1.91,1.99,1.91,3.0,3.0,4.0,10.0,1.0,1.0,0.0,1.0,1.0,4.0,0.03,0.17,1.78,0.0,0.0,1.0,10.0,6.0,6.0,0.12,0.37,0.37,1.73,1.73,1.7,0.26,1.69,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8475218,2025,Mattias Ekholm,EDM,D,all,6,6999.0,160.0,2.3,0.35,0.48,0.44,0.47,0.43,0.47,21.0,8.18,0.33,0.42,1.9,0.26,4.43,3.65,0.32,0.31,0.31,2.0,0.0,6.0,5.0,9.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,6.0,11.0,0.0,0.0,0.0,4.0,1.0,7.0,10.0,1.0,0.0,0.22,0.1,0.0,0.0,0.0,0.0,20.28,11.0,10.88,5.0,0.08,0.34,0.0,0.41,0.4,0.4,160.0,16.0,18.0,16.0,110.0,19.0,23.0,32.0,86.0,0.0,0.0,14750.0,0.0,4.0,2.0,12.0,53.02,4.78,4.63,4.8,4.64,49.0,23.0,31.0,103.0,6.0,3.0,2.0,52.0,17.0,3.0,1.7,2.09,0.98,2.0,3.0,1.0,103.7,72.0,72.09,0.71,0.91,0.91,4.58,4.57,4.49,70.49,8.82,8.44,8.78,8.41,68.0,29.0,33.0,130.0,11.0,11.0,3.0,67.0,18.0,12.0,2.07,2.24,4.51,2.0,4.0,5.0,128.59,97.0,96.09,1.09,2.72,2.72,7.19,7.16,7.01,12.4,13.19,224.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
8475218,2025,Mattias Ekholm,EDM,D,5on5,6,6014.0,134.0,2.3,0.49,0.48,0.48,0.46,0.46,0.45,23.0,8.18,0.33,0.42,1.9,0.26,4.43,3.65,0.32,0.31,0.31,2.0,0.0,6.0,5.0,9.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,6.0,11.0,0.0,0.0,0.0,4.0,1.0,5.0,10.0,1.0,0.0,0.22,0.1,0.0,0.0,0.0,0.0,20.28,11.0,10.88,3.0,0.08,0.34,0.0,0.41,0.4,0.4,134.0,13.0,10.0,15.0,96.0,17.0,18.0,23.0,76.0,0.0,0.0,12151.0,0.0,4.0,2.0,11.0,48.35,4.06,3.96,4.08,3.97,44.0,22.0,27.0,93.0,6.0,3.0,2.0,51.0,12.0,3.0,1.66,1.42,0.98,2.0,3.0,1.0,93.7,66.0,66.09,0.6,0.91,0.91,3.75,3.74,3.72,54.43,4.29,4.2,4.26,4.17,53.0,23.0,26.0,102.0,6.0,7.0,2.0,59.0,13.0,4.0,1.81,1.6,0.88,2.0,2.0,2.0,100.59,76.0,75.09,0.74,0.85,0.85,4.18,4.15,4.1,7.79,8.33,185.0,216.0,0.59,0.25,7.0,4.0,6.0,4.0
8475218,2025,Mattias Ekholm,EDM,D,4on5,6,491.0,17.0,1.53,0.11,0.05,0.1,0.1,0.12,0.12,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,10.0,0.0,3.0,6.0,8.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,1.77,0.32,0.32,0.32,0.32,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.05,0.0,0.0,0.36,0.36,0.36,11.51,2.54,2.34,2.54,2.34,12.0,3.0,3.0,18.0,4.0,3.0,1.0,7.0,4.0,4.0,0.22,0.46,1.85,0.0,2.0,2.0,18.0,15.0,15.0,0.24,1.49,1.49,1.28,1.28,1.21,0.11,2.12,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
